st_postaje,tip_postaje,leto,tprim12,tprim15,zacetek_ks,konec_ks,traj_ks,tpres18,tpres21,tpres23,cdd24
85,podnebna,1995,,,,,,,,,
85,podnebna,1996,,,,,,,,,
85,podnebna,1997,,,,,,,,,
85,podnebna,1998,,,,,,,,,
85,podnebna,1999,,,,,,,,,
85,podnebna,2000,,,,,,,,,
85,podnebna,2001,,,,,,,,,
85,podnebna,2002,,,,,,,,,
85,podnebna,2003,,,,,,,,,
85,podnebna,2004,,,,,,,,,
85,podnebna,2005,,,,,,,,,
85,podnebna,2006,,,,,,,,,
85,podnebna,2007,,,,,,,,,
85,podnebna,2008,,,,,,,,,
85,podnebna,2009,,,,,,,,,
85,podnebna,2010,,,,,,,,,
85,podnebna,2011,,,,,,,,,
85,podnebna,2012,,,,,,,,,
85,podnebna,2013,,,,,,,,,
85,podnebna,2014,,,,,,,,,
85,podnebna,2015,,,,,,,,,
85,podnebna,2016,,,,,,,,,
85,podnebna,2017,,,,,,,,,
85,podnebna,2018,,,,,,,,,
85,podnebna,2019,,,,,,,,,
85,podnebna,2020,,,,,,,,,
85,podnebna,2021,,,,,,,,,
85,podnebna,2022,,,,,,,,,
92,podnebna,1961,,,,,,,,,
92,podnebna,1962,2580,2233,1961-10-22,1962-06-12,234,424,177,73,115
92,podnebna,1963,2756,2409,1962-09-21,1963-05-08,230,360,134,56,93
92,podnebna,1964,2365,2139,1963-10-18,1964-04-13,179,356,116,38,63
92,podnebna,1965,2632,2282,1964-10-19,1965-05-26,220,230,77,27,42
92,podnebna,1966,2375,2082,1965-10-16,1966-05-14,211,290,58,16,27
92,podnebna,1967,2421,2096,1966-10-30,1967-04-30,183,421,156,60,106
92,podnebna,1968,2255,1996,1967-10-22,1968-05-24,216,258,79,33,54
92,podnebna,1969,2487,2189,1968-10-22,1969-04-26,187,320,98,40,72
92,podnebna,1970,2573,2262,1969-11-03,1970-05-27,206,346,118,40,70
92,podnebna,1971,2426,2132,1970-10-18,1971-05-03,198,353,133,54,93
92,podnebna,1972,2326,2054,1971-10-08,1972-05-20,226,280,90,33,52
92,podnebna,1973,2506,2218,1972-09-18,1973-05-02,227,364,113,31,55
92,podnebna,1974,2363,2009,1973-10-21,1974-05-14,206,317,114,51,79
92,podnebna,1975,2542,2114,1974-10-03,1975-04-21,201,347,92,13,23
92,podnebna,1976,2483,1781,1975-10-12,1976-05-05,207,260,84,29,48
92,podnebna,1977,2262,2095,1976-10-19,1977-05-12,206,241,55,8,14
92,podnebna,1978,2501,2250,1977-09-20,1978-05-20,243,188,38,6,10
92,podnebna,1979,2612,2269,1978-10-27,1979-05-10,196,329,95,18,32
92,podnebna,1980,2626,2297,1979-10-10,1980-05-27,231,224,72,27,48
92,podnebna,1981,2618,2260,1980-10-15,1981-05-08,206,310,92,27,49
92,podnebna,1982,2569,2289,1981-10-25,1982-05-13,201,455,145,34,50
92,podnebna,1983,2193,2081,1982-10-10,1983-04-22,195,433,166,69,116
92,podnebna,1984,2494,2249,1983-10-24,1984-06-02,223,228,61,21,28
92,podnebna,1985,2460,2300,1984-11-05,1985-05-12,189,447,162,68,113
92,podnebna,1986,2615,2234,1985-10-27,1986-06-09,226,434,162,56,103
92,podnebna,1987,2583,2286,1986-10-26,1987-05-09,196,416,154,46,77
92,podnebna,1988,2235,1986,1987-10-01,1988-04-20,203,407,178,92,153
92,podnebna,1989,2226,1924,1988-10-29,1989-05-04,188,310,98,30,49
92,podnebna,1990,2092,1853,1989-10-06,1990-04-28,205,359,136,48,90
92,podnebna,1991,,,,,,,,,
92,podnebna,1992,,,,,,,,,
92,podnebna,1993,,,,,,,,,
92,podnebna,1994,,,,,,,,,
92,podnebna,1995,,,,,,,,,
92,podnebna,1996,,,,,,,,,
92,podnebna,1997,,,,,,,,,
92,podnebna,1998,,,,,,,,,
92,podnebna,1999,,,,,,,,,
92,podnebna,2000,,,,,,,,,
92,podnebna,2001,,,,,,,,,
92,podnebna,2002,,,,,,,,,
92,podnebna,2003,,,,,,,,,
92,podnebna,2004,,,,,,,,,
92,podnebna,2005,,,,,,,,,
92,podnebna,2006,,,,,,,,,
92,podnebna,2007,,,,,,,,,
92,podnebna,2008,,,,,,,,,
92,podnebna,2009,,,,,,,,,
92,podnebna,2010,,,,,,,,,
92,podnebna,2011,,,,,,,,,
92,podnebna,2012,,,,,,,,,
92,podnebna,2013,,,,,,,,,
92,podnebna,2014,,,,,,,,,
92,podnebna,2015,,,,,,,,,
92,podnebna,2016,,,,,,,,,
92,podnebna,2017,,,,,,,,,
92,podnebna,2018,,,,,,,,,
92,podnebna,2019,,,,,,,,,
92,podnebna,2020,,,,,,,,,
92,podnebna,2021,,,,,,,,,
92,podnebna,2022,,,,,,,,,
92,samodejna,1961,,,,,,,,,
92,samodejna,1962,,,,,,,,,
92,samodejna,1963,,,,,,,,,
92,samodejna,1964,,,,,,,,,
92,samodejna,1965,,,,,,,,,
92,samodejna,1966,,,,,,,,,
92,samodejna,1967,,,,,,,,,
92,samodejna,1968,,,,,,,,,
92,samodejna,1969,,,,,,,,,
92,samodejna,1970,,,,,,,,,
92,samodejna,1971,,,,,,,,,
92,samodejna,1972,,,,,,,,,
92,samodejna,1973,,,,,,,,,
92,samodejna,1974,,,,,,,,,
92,samodejna,1975,,,,,,,,,
92,samodejna,1976,,,,,,,,,
92,samodejna,1977,,,,,,,,,
92,samodejna,1978,,,,,,,,,
92,samodejna,1979,,,,,,,,,
92,samodejna,1980,,,,,,,,,
92,samodejna,1981,,,,,,,,,
92,samodejna,1982,,,,,,,,,
92,samodejna,1983,,,,,,,,,
92,samodejna,1984,,,,,,,,,
92,samodejna,1985,,,,,,,,,
92,samodejna,1986,,,,,,,,,
92,samodejna,1987,,,,,,,,,
92,samodejna,1988,,,,,,,,,
92,samodejna,1989,,,,,,,,,
92,samodejna,1990,,,,,,,,,
92,samodejna,1991,,,,,,,,,
92,samodejna,1992,,,,,,,,,
92,samodejna,1993,,,,,,,,,
92,samodejna,1994,,,,,,,,,
92,samodejna,1995,,,,,,,,,
92,samodejna,1996,,,,,,,,,
92,samodejna,1997,,,,,,,,,
92,samodejna,1998,,,,,,,,,
92,samodejna,1999,,,,,,,,,
92,samodejna,2000,,,,,,,,,
92,samodejna,2001,,,,,,,,,
92,samodejna,2002,,,,,,,,,
92,samodejna,2003,,,,,,,,,
92,samodejna,2004,,,,,,,,,
92,samodejna,2005,,,,,,,,,
92,samodejna,2006,,,,,,,,,
92,samodejna,2007,,,,,,,,,
92,samodejna,2008,,,,,,,,,
92,samodejna,2009,,,,,,,,,
92,samodejna,2010,,,,,,,,,
92,samodejna,2011,,,,,,,,,
92,samodejna,2012,,,,,,,,,
92,samodejna,2013,,,,,,,,,
92,samodejna,2014,,,,,,,,,
92,samodejna,2015,,,,,,,,,
92,samodejna,2016,,,,,,,,,
92,samodejna,2017,1992,1856,2016-10-08,2017-04-27,202,543,249,116,186
92,samodejna,2018,2169,1944,2017-10-31,2018-04-15,167,673,291,123,189
92,samodejna,2019,1895,1761,2018-11-17,2019-05-12,177,627,317,162,260
92,samodejna,2020,1754,1550,2019-11-01,2020-04-06,158,504,215,96,167
92,samodejna,2021,,,,,,,,,
92,samodejna,2022,,,,,,,,,
92,registrator,1961,,,,,,,,,
92,registrator,1962,,,,,,,,,
92,registrator,1963,,,,,,,,,
92,registrator,1964,,,,,,,,,
92,registrator,1965,,,,,,,,,
92,registrator,1966,,,,,,,,,
92,registrator,1967,,,,,,,,,
92,registrator,1968,,,,,,,,,
92,registrator,1969,,,,,,,,,
92,registrator,1970,,,,,,,,,
92,registrator,1971,,,,,,,,,
92,registrator,1972,,,,,,,,,
92,registrator,1973,,,,,,,,,
92,registrator,1974,,,,,,,,,
92,registrator,1975,,,,,,,,,
92,registrator,1976,,,,,,,,,
92,registrator,1977,,,,,,,,,
92,registrator,1978,,,,,,,,,
92,registrator,1979,,,,,,,,,
92,registrator,1980,,,,,,,,,
92,registrator,1981,,,,,,,,,
92,registrator,1982,,,,,,,,,
92,registrator,1983,,,,,,,,,
92,registrator,1984,,,,,,,,,
92,registrator,1985,,,,,,,,,
92,registrator,1986,,,,,,,,,
92,registrator,1987,,,,,,,,,
92,registrator,1988,,,,,,,,,
92,registrator,1989,,,,,,,,,
92,registrator,1990,,,,,,,,,
92,registrator,1991,,,,,,,,,
92,registrator,1992,,,,,,,,,
92,registrator,1993,,,,,,,,,
92,registrator,1994,,,,,,,,,
92,registrator,1995,,,,,,,,,
92,registrator,1996,,,,,,,,,
92,registrator,1997,,,,,,,,,
92,registrator,1998,,,,,,,,,
92,registrator,1999,,,,,,,,,
92,registrator,2000,,,,,,,,,
92,registrator,2001,,,,,,,,,
92,registrator,2002,,,,,,,,,
92,registrator,2003,2046,1850,2002-10-10,2003-04-15,188,785,436,257,395
92,registrator,2004,2452,2174,2003-10-17,2004-05-13,210,395,143,48,83
92,registrator,2005,2343,2026,2004-10-13,2005-05-14,214,438,179,79,123
92,registrator,2006,2413,2177,2005-10-20,2006-06-04,228,550,261,144,225
92,registrator,2007,,,,,,,,,
92,registrator,2008,2267,1979,2007-10-20,2008-04-28,192,525,242,101,183
92,registrator,2009,2040,1889,2008-10-07,2009-04-03,179,599,263,121,192
92,registrator,2010,2355,2066,2009-10-15,2010-05-11,209,443,197,97,168
92,registrator,2011,2114,1926,2010-10-18,2011-04-19,184,633,263,114,174
92,registrator,2012,2118,1890,2011-10-10,2012-04-28,202,659,346,190,297
92,registrator,2013,2303,2053,2012-10-31,2013-05-29,211,538,287,154,245
92,registrator,2014,,,,,,,,,
92,registrator,2015,1962,1686,2014-10-25,2015-05-04,192,589,307,182,264
92,registrator,2016,,,,,,,,,
92,registrator,2017,,,,,,,,,
92,registrator,2018,,,,,,,,,
92,registrator,2019,,,,,,,,,
92,registrator,2020,,,,,,,,,
92,registrator,2021,,,,,,,,,
92,registrator,2022,,,,,,,,,
93,podnebna,1961,,,,,,,,,
93,podnebna,1962,2373,2143,1961-10-22,1962-06-12,234,484,218,96,163
93,podnebna,1963,2582,2271,1962-10-24,1963-05-08,197,424,159,64,109
93,podnebna,1964,2210,2036,1963-10-28,1964-04-29,185,437,154,51,77
93,podnebna,1965,2360,2184,1964-10-21,1965-05-08,200,284,100,39,64
93,podnebna,1966,2266,2044,1965-10-16,1966-05-14,211,370,87,22,37
93,podnebna,1967,,,,,,,,,
93,podnebna,1968,2548,1527,1967-10-07,1968-05-06,213,225,79,38,68
93,podnebna,1969,2612,2294,1968-10-05,1969-04-29,207,305,96,38,73
93,podnebna,1970,2666,2372,1969-10-13,1970-05-11,211,326,105,33,56
93,podnebna,1971,2569,2113,1970-10-04,1971-04-21,200,337,120,39,68
93,podnebna,1972,2518,2266,1971-09-19,1972-05-08,233,281,94,34,52
93,podnebna,1973,2749,2468,1972-09-23,1973-05-04,224,343,87,15,22
93,podnebna,1974,2450,2234,1973-10-07,1974-06-15,252,298,92,33,53
93,podnebna,1975,2656,570,1974-09-28,1975-05-05,220,345,91,18,35
93,podnebna,1976,2707,2352,1975-10-14,1976-05-07,207,228,73,26,51
93,podnebna,1977,2411,2153,1976-09-11,1977-05-12,244,206,29,0,0
93,podnebna,1978,2604,2344,1977-09-23,1978-05-20,240,204,42,8,15
93,podnebna,1979,2773,2345,1978-10-08,1979-05-12,217,297,91,20,30
93,podnebna,1980,2787,2593,1979-10-09,1980-05-22,227,213,61,19,36
93,podnebna,1981,2874,2703,1980-10-15,1981-05-10,208,267,70,19,38
93,podnebna,1982,2830,2558,1981-10-25,1982-05-14,202,395,106,20,33
93,podnebna,1983,2433,2187,1982-10-09,1983-04-28,202,360,117,37,68
93,podnebna,1984,2758,2419,1983-10-15,1984-05-21,220,198,38,6,10
93,podnebna,1985,2714,2399,1984-10-11,1985-05-12,214,378,130,49,89
93,podnebna,1986,2650,2406,1985-10-17,1986-06-10,237,378,132,34,57
93,podnebna,1987,2809,2628,1986-10-12,1987-05-12,213,43,14,5,9
93,podnebna,1988,,,,,,,,,
93,podnebna,1989,,,,,,,,,
93,podnebna,1990,,,,,,,,,
93,podnebna,1991,,,,,,,,,
93,podnebna,1992,,,,,,,,,
93,podnebna,1993,,,,,,,,,
93,podnebna,1994,,,,,,,,,
93,podnebna,1995,,,,,,,,,
93,podnebna,1996,,,,,,,,,
93,podnebna,1997,,,,,,,,,
93,podnebna,1998,,,,,,,,,
93,podnebna,1999,,,,,,,,,
93,podnebna,2000,,,,,,,,,
93,podnebna,2001,,,,,,,,,
93,podnebna,2002,,,,,,,,,
93,podnebna,2003,,,,,,,,,
93,podnebna,2004,,,,,,,,,
93,podnebna,2005,,,,,,,,,
93,podnebna,2006,,,,,,,,,
93,podnebna,2007,,,,,,,,,
93,podnebna,2008,,,,,,,,,
93,podnebna,2009,,,,,,,,,
93,podnebna,2010,,,,,,,,,
93,podnebna,2011,,,,,,,,,
93,podnebna,2012,,,,,,,,,
93,podnebna,2013,,,,,,,,,
93,podnebna,2014,,,,,,,,,
93,podnebna,2015,,,,,,,,,
93,podnebna,2016,,,,,,,,,
93,podnebna,2017,,,,,,,,,
93,podnebna,2018,,,,,,,,,
93,podnebna,2019,,,,,,,,,
93,podnebna,2020,,,,,,,,,
93,podnebna,2021,,,,,,,,,
93,podnebna,2022,,,,,,,,,
94,podnebna,1961,2163,2043,1960-10-15,1961-05-15,213,295,71,15,27
94,podnebna,1962,2727,2442,1961-10-22,1962-06-13,235,376,168,75,129
94,podnebna,1963,2958,2136,1962-10-11,1963-05-09,211,349,112,39,63
94,podnebna,1964,2721,2390,1963-10-09,1964-05-25,230,235,70,17,30
94,podnebna,1965,,,,,,,,,
94,podnebna,1966,,,,,,,,,
94,podnebna,1967,,,,,,,,,
94,podnebna,1968,,,,,,,,,
94,podnebna,1969,,,,,,,,,
94,podnebna,1970,,,,,,,,,
94,podnebna,1971,,,,,,,,,
94,podnebna,1972,,,,,,,,,
94,podnebna,1973,,,,,,,,,
94,podnebna,1974,,,,,,,,,
94,podnebna,1975,,,,,,,,,
94,podnebna,1976,,,,,,,,,
94,podnebna,1977,,,,,,,,,
94,podnebna,1978,,,,,,,,,
94,podnebna,1979,,,,,,,,,
94,podnebna,1980,,,,,,,,,
94,podnebna,1981,,,,,,,,,
94,podnebna,1982,,,,,,,,,
94,podnebna,1983,,,,,,,,,
94,podnebna,1984,,,,,,,,,
94,podnebna,1985,,,,,,,,,
94,podnebna,1986,,,,,,,,,
94,podnebna,1987,,,,,,,,,
94,podnebna,1988,,,,,,,,,
94,podnebna,1989,,,,,,,,,
94,podnebna,1990,,,,,,,,,
94,podnebna,1991,,,,,,,,,
94,podnebna,1992,,,,,,,,,
94,podnebna,1993,,,,,,,,,
94,podnebna,1994,,,,,,,,,
94,podnebna,1995,,,,,,,,,
94,podnebna,1996,,,,,,,,,
94,podnebna,1997,,,,,,,,,
94,podnebna,1998,,,,,,,,,
94,podnebna,1999,,,,,,,,,
94,podnebna,2000,,,,,,,,,
94,podnebna,2001,,,,,,,,,
94,podnebna,2002,,,,,,,,,
94,podnebna,2003,,,,,,,,,
94,podnebna,2004,,,,,,,,,
94,podnebna,2005,,,,,,,,,
94,podnebna,2006,,,,,,,,,
94,podnebna,2007,,,,,,,,,
94,podnebna,2008,,,,,,,,,
94,podnebna,2009,,,,,,,,,
94,podnebna,2010,,,,,,,,,
94,podnebna,2011,,,,,,,,,
94,podnebna,2012,,,,,,,,,
94,podnebna,2013,,,,,,,,,
94,podnebna,2014,,,,,,,,,
94,podnebna,2015,,,,,,,,,
94,podnebna,2016,,,,,,,,,
94,podnebna,2017,,,,,,,,,
94,podnebna,2018,,,,,,,,,
94,podnebna,2019,,,,,,,,,
94,podnebna,2020,,,,,,,,,
94,podnebna,2021,,,,,,,,,
94,podnebna,2022,,,,,,,,,
95,podnebna,1961,,,,,,,,,
95,podnebna,1962,,,,,,,,,
95,podnebna,1963,2616,2295,1962-10-21,1963-04-19,181,418,165,75,126
95,podnebna,1964,2262,2017,1963-10-30,1964-05-06,190,432,151,63,109
95,podnebna,1965,2422,2086,1964-10-17,1965-05-03,199,267,103,46,76
95,podnebna,1966,2281,2072,1965-10-16,1966-04-09,176,351,75,19,30
95,podnebna,1967,2397,2007,1966-10-30,1967-05-08,191,456,179,74,121
95,podnebna,1968,2154,1907,1967-11-14,1968-04-18,157,400,139,83,123
95,podnebna,1969,2312,1982,1968-10-21,1969-04-25,187,430,150,64,107
95,podnebna,1970,2511,2190,1969-10-13,1970-05-12,212,394,170,82,130
95,podnebna,1971,2314,1994,1970-09-29,1971-05-03,217,371,141,73,116
95,podnebna,1972,,,,,,,,,
95,podnebna,1973,2453,2092,1972-09-16,1973-05-03,230,442,162,67,109
95,podnebna,1974,,,,,,,,,
95,podnebna,1975,,,,,,,,,
95,podnebna,1976,,,,,,,,,
95,podnebna,1977,,,,,,,,,
95,podnebna,1978,,,,,,,,,
95,podnebna,1979,,,,,,,,,
95,podnebna,1980,,,,,,,,,
95,podnebna,1981,,,,,,,,,
95,podnebna,1982,,,,,,,,,
95,podnebna,1983,,,,,,,,,
95,podnebna,1984,,,,,,,,,
95,podnebna,1985,,,,,,,,,
95,podnebna,1986,,,,,,,,,
95,podnebna,1987,,,,,,,,,
95,podnebna,1988,,,,,,,,,
95,podnebna,1989,,,,,,,,,
95,podnebna,1990,,,,,,,,,
95,podnebna,1991,,,,,,,,,
95,podnebna,1992,,,,,,,,,
95,podnebna,1993,,,,,,,,,
95,podnebna,1994,,,,,,,,,
95,podnebna,1995,,,,,,,,,
95,podnebna,1996,,,,,,,,,
95,podnebna,1997,,,,,,,,,
95,podnebna,1998,,,,,,,,,
95,podnebna,1999,,,,,,,,,
95,podnebna,2000,,,,,,,,,
95,podnebna,2001,,,,,,,,,
95,podnebna,2002,,,,,,,,,
95,podnebna,2003,,,,,,,,,
95,podnebna,2004,,,,,,,,,
95,podnebna,2005,,,,,,,,,
95,podnebna,2006,,,,,,,,,
95,podnebna,2007,,,,,,,,,
95,podnebna,2008,,,,,,,,,
95,podnebna,2009,,,,,,,,,
95,podnebna,2010,,,,,,,,,
95,podnebna,2011,,,,,,,,,
95,podnebna,2012,,,,,,,,,
95,podnebna,2013,,,,,,,,,
95,podnebna,2014,,,,,,,,,
95,podnebna,2015,,,,,,,,,
95,podnebna,2016,,,,,,,,,
95,podnebna,2017,,,,,,,,,
95,podnebna,2018,,,,,,,,,
95,podnebna,2019,,,,,,,,,
95,podnebna,2020,,,,,,,,,
95,podnebna,2021,,,,,,,,,
95,podnebna,2022,,,,,,,,,
96,podnebna,1961,,,,,,,,,
96,podnebna,1962,,,,,,,,,
96,podnebna,1963,,,,,,,,,
96,podnebna,1964,,,,,,,,,
96,podnebna,1965,,,,,,,,,
96,podnebna,1966,,,,,,,,,
96,podnebna,1967,,,,,,,,,
96,podnebna,1968,,,,,,,,,
96,podnebna,1969,,,,,,,,,
96,podnebna,1970,,,,,,,,,
96,podnebna,1971,,,,,,,,,
96,podnebna,1972,,,,,,,,,
96,podnebna,1973,,,,,,,,,
96,podnebna,1974,,,,,,,,,
96,podnebna,1975,,,,,,,,,
96,podnebna,1976,,,,,,,,,
96,podnebna,1977,,,,,,,,,
96,podnebna,1978,,,,,,,,,
96,podnebna,1979,,,,,,,,,
96,podnebna,1980,,,,,,,,,
96,podnebna,1981,,,,,,,,,
96,podnebna,1982,,,,,,,,,
96,podnebna,1983,,,,,,,,,
96,podnebna,1984,,,,,,,,,
96,podnebna,1985,,,,,,,,,
96,podnebna,1986,,,,,,,,,
96,podnebna,1987,,,,,,,,,
96,podnebna,1988,,,,,,,,,
96,podnebna,1989,,,,,,,,,
96,podnebna,1990,,,,,,,,,
96,podnebna,1991,,,,,,,,,
96,podnebna,1992,,,,,,,,,
96,podnebna,1993,2489,2138,1992-10-16,1993-04-22,189,132,31,7,12
96,podnebna,1994,,,,,,,,,
96,podnebna,1995,2407,2179,1994-10-08,1995-05-22,227,364,162,66,104
96,podnebna,1996,2494,2288,1995-10-01,1996-04-09,192,284,78,24,41
96,podnebna,1997,2345,2110,1996-10-22,1997-05-03,194,399,127,21,29
96,podnebna,1998,2362,2005,1997-10-17,1998-05-03,199,444,195,86,148
96,podnebna,1999,2451,2112,1998-10-15,1999-04-24,192,456,142,42,71
96,podnebna,2000,2441,2095,1999-10-09,2000-04-15,190,432,157,64,111
96,podnebna,2001,,,,,,,,,
96,podnebna,2002,,,,,,,,,
96,podnebna,2003,,,,,,,,,
96,podnebna,2004,,,,,,,,,
96,podnebna,2005,,,,,,,,,
96,podnebna,2006,,,,,,,,,
96,podnebna,2007,,,,,,,,,
96,podnebna,2008,,,,,,,,,
96,podnebna,2009,,,,,,,,,
96,podnebna,2010,,,,,,,,,
96,podnebna,2011,,,,,,,,,
96,podnebna,2012,,,,,,,,,
96,podnebna,2013,,,,,,,,,
96,podnebna,2014,,,,,,,,,
96,podnebna,2015,,,,,,,,,
96,podnebna,2016,,,,,,,,,
96,podnebna,2017,,,,,,,,,
96,podnebna,2018,,,,,,,,,
96,podnebna,2019,,,,,,,,,
96,podnebna,2020,,,,,,,,,
96,podnebna,2021,,,,,,,,,
96,podnebna,2022,,,,,,,,,
96,podnebna,1961,,,,,,,,,
96,podnebna,1962,,,,,,,,,
96,podnebna,1963,,,,,,,,,
96,podnebna,1964,,,,,,,,,
96,podnebna,1965,,,,,,,,,
96,podnebna,1966,,,,,,,,,
96,podnebna,1967,,,,,,,,,
96,podnebna,1968,,,,,,,,,
96,podnebna,1969,,,,,,,,,
96,podnebna,1970,,,,,,,,,
96,podnebna,1971,2552,2292,1970-10-04,1971-05-08,217,275,86,24,44
96,podnebna,1972,2550,2300,1971-09-19,1972-05-24,249,245,69,19,32
96,podnebna,1973,2762,2433,1972-09-19,1973-05-02,226,298,71,9,14
96,podnebna,1974,2500,2236,1973-10-21,1974-06-15,238,258,81,28,48
96,podnebna,1975,2673,2287,1974-09-28,1975-05-03,218,276,55,7,4
96,podnebna,1976,2673,2342,1975-10-13,1976-05-05,206,231,78,27,45
96,podnebna,1977,2364,2098,1976-10-19,1977-05-13,207,201,36,1,3
96,podnebna,1978,2631,2345,1977-09-23,1978-05-20,240,149,27,5,11
96,podnebna,1979,2738,2334,1978-10-15,1979-05-11,209,285,81,13,21
96,podnebna,1980,2716,2304,1979-09-28,1980-05-22,238,197,55,16,30
96,podnebna,1981,2719,2362,1980-10-15,1981-05-09,207,251,62,17,26
96,podnebna,1982,2684,2344,1981-10-15,1982-05-11,209,369,97,20,27
96,podnebna,1983,2335,2088,1982-10-10,1983-04-20,193,350,118,37,60
96,podnebna,1984,2626,2340,1983-10-20,1984-05-18,212,173,38,9,14
96,podnebna,1985,2628,2340,1984-10-16,1985-05-12,209,334,107,40,69
96,podnebna,1986,2658,2266,1985-10-16,1986-06-10,238,375,128,33,52
96,podnebna,1987,2724,2380,1986-10-14,1987-05-09,208,376,130,39,57
96,podnebna,1988,2364,2025,1987-10-01,1988-05-01,214,343,134,54,89
96,podnebna,1989,2398,2067,1988-10-25,1989-05-04,192,262,73,19,26
96,podnebna,1990,2425,2065,1989-10-07,1990-05-02,208,287,86,19,19
96,podnebna,1991,,,,,,,,,
96,podnebna,1992,,,,,,,,,
96,podnebna,1993,,,,,,,,,
96,podnebna,1994,,,,,,,,,
96,podnebna,1995,,,,,,,,,
96,podnebna,1996,,,,,,,,,
96,podnebna,1997,,,,,,,,,
96,podnebna,1998,,,,,,,,,
96,podnebna,1999,,,,,,,,,
96,podnebna,2000,,,,,,,,,
96,podnebna,2001,,,,,,,,,
96,podnebna,2002,,,,,,,,,
96,podnebna,2003,,,,,,,,,
96,podnebna,2004,,,,,,,,,
96,podnebna,2005,,,,,,,,,
96,podnebna,2006,,,,,,,,,
96,podnebna,2007,,,,,,,,,
96,podnebna,2008,,,,,,,,,
96,podnebna,2009,,,,,,,,,
96,podnebna,2010,,,,,,,,,
96,podnebna,2011,,,,,,,,,
96,podnebna,2012,,,,,,,,,
96,podnebna,2013,,,,,,,,,
96,podnebna,2014,,,,,,,,,
96,podnebna,2015,,,,,,,,,
96,podnebna,2016,,,,,,,,,
96,podnebna,2017,,,,,,,,,
96,podnebna,2018,,,,,,,,,
96,podnebna,2019,,,,,,,,,
96,podnebna,2020,,,,,,,,,
96,podnebna,2021,,,,,,,,,
96,podnebna,2022,,,,,,,,,
96,registrator,1961,,,,,,,,,
96,registrator,1962,,,,,,,,,
96,registrator,1963,,,,,,,,,
96,registrator,1964,,,,,,,,,
96,registrator,1965,,,,,,,,,
96,registrator,1966,,,,,,,,,
96,registrator,1967,,,,,,,,,
96,registrator,1968,,,,,,,,,
96,registrator,1969,,,,,,,,,
96,registrator,1970,,,,,,,,,
96,registrator,1971,,,,,,,,,
96,registrator,1972,,,,,,,,,
96,registrator,1973,,,,,,,,,
96,registrator,1974,,,,,,,,,
96,registrator,1975,,,,,,,,,
96,registrator,1976,,,,,,,,,
96,registrator,1977,,,,,,,,,
96,registrator,1978,,,,,,,,,
96,registrator,1979,,,,,,,,,
96,registrator,1980,,,,,,,,,
96,registrator,1981,,,,,,,,,
96,registrator,1982,,,,,,,,,
96,registrator,1983,,,,,,,,,
96,registrator,1984,,,,,,,,,
96,registrator,1985,,,,,,,,,
96,registrator,1986,,,,,,,,,
96,registrator,1987,,,,,,,,,
96,registrator,1988,,,,,,,,,
96,registrator,1989,,,,,,,,,
96,registrator,1990,,,,,,,,,
96,registrator,1991,,,,,,,,,
96,registrator,1992,,,,,,,,,
96,registrator,1993,,,,,,,,,
96,registrator,1994,,,,,,,,,
96,registrator,1995,,,,,,,,,
96,registrator,1996,,,,,,,,,
96,registrator,1997,,,,,,,,,
96,registrator,1998,,,,,,,,,
96,registrator,1999,,,,,,,,,
96,registrator,2000,,,,,,,,,
96,registrator,2001,,,,,,,,,
96,registrator,2002,,,,,,,,,
96,registrator,2003,,,,,,,,,
96,registrator,2004,,,,,,,,,
96,registrator,2005,,,,,,,,,
96,registrator,2006,,,,,,,,,
96,registrator,2007,,,,,,,,,
96,registrator,2008,,,,,,,,,
96,registrator,2009,,,,,,,,,
96,registrator,2010,,,,,,,,,
96,registrator,2011,,,,,,,,,
96,registrator,2012,,,,,,,,,
96,registrator,2013,,,,,,,,,
96,registrator,2014,,,,,,,,,
96,registrator,2015,,,,,,,,,
96,registrator,2016,,,,,,,,,
96,registrator,2017,,,,,,,,,
96,registrator,2018,,,,,,,,,
96,registrator,2019,,,,,,,,,
96,registrator,2020,,,,,,,,,
96,registrator,2021,,,,,,,,,
96,registrator,2022,,,,,,,,,
97,podnebna,1961,,,,,,,,,
97,podnebna,1962,,,,,,,,,
97,podnebna,1963,2895,2635,1962-10-12,1963-05-08,209,315,95,26,45
97,podnebna,1964,2502,2338,1963-10-14,1964-05-09,209,330,92,23,36
97,podnebna,1965,,,,,,,,,
97,podnebna,1966,2496,2306,1965-10-05,1966-04-27,205,300,64,9,5
97,podnebna,1967,2445,2281,1966-11-02,1967-05-03,183,364,132,52,87
97,podnebna,1968,2372,2223,1967-10-22,1968-05-23,215,255,77,30,51
97,podnebna,1969,2572,2384,1968-10-23,1969-04-29,189,290,76,20,34
97,podnebna,1970,2680,2521,1969-09-28,1970-05-09,224,301,97,28,49
97,podnebna,1971,2561,2351,1970-10-01,1971-04-27,209,321,108,30,56
97,podnebna,1972,2580,2362,1971-09-20,1972-05-15,239,301,96,28,48
97,podnebna,1973,2800,2500,1972-09-15,1973-05-03,231,351,98,24,33
97,podnebna,1974,2554,2313,1973-10-22,1974-06-16,238,318,108,40,73
97,podnebna,1975,2672,2339,1974-10-03,1975-06-11,252,287,59,8,10
97,podnebna,1976,2694,2417,1975-10-12,1976-05-08,210,201,56,16,34
